Symbol,Date,Time,Bid Price,Bid Exchange,Bid Size,Ask Price,Ask Exchange,Ask Size
NTLS,03/03/2014,15:28:02.254,13.9,T,2,13.91,T,11
NTLS,03/03/2014,15:28:02.271,13.9,T,2,13.91,T,12
NTLS,03/03/2014,15:28:16.603,13.9,T,2,13.91,T,8
NTLS,03/03/2014,15:28:16.606,13.9,T,1,13.91,T,8
NTLS,03/03/2014,15:28:19.521,13.9,T,1,13.91,T,10
NTLS,03/03/2014,15:28:50.010,13.9,T,2,13.91,T,10
NTLS,03/03/2014,15:28:54.360,13.9,T,2,13.91,T,11
NTLS,03/03/2014,15:28:55.612,13.9,T,2,13.91,T,10
NTLS,03/03/2014,15:29:04.947,13.9,T,2,13.91,T,9
NTLS,03/03/2014,15:29:04.963,13.9,T,1,13.91,T,9
NTLS,03/03/2014,15:29:04.963,13.9,T,1,13.91,T,10
NTLS,03/03/2014,15:29:04.963,13.89,T,1,13.91,T,10
NTLS,03/03/2014,15:29:04.963,13.89,T,1,13.9,T,1
NTLS,03/03/2014,15:29:04.963,13.89,T,1,13.9,T,2
NTLS,03/03/2014,15:29:04.963,13.89,T,1,13.9,T,3
NTLS,03/03/2014,15:29:04.963,13.89,T,1,13.9,T,4
NTLS,03/03/2014,15:29:04.963,13.89,T,1,13.9,T,6
NTLS,03/03/2014,15:29:04.963,13.89,T,1,13.9,T,7
NTLS,03/03/2014,15:29:04.964,13.89,T,1,13.9,T,8
NTLS,03/03/2014,15:29:04.964,13.89,T,1,13.9,T,9
NTLS,03/03/2014,15:29:04.965,13.89,T,1,13.9,T,8
NTLS,03/03/2014,15:29:04.986,13.89,T,1,13.9,T,7
NTLS,03/03/2014,15:29:04.996,13.89,T,1,13.9,T,8
NTLS,03/03/2014,15:29:05.005,13.88,T,3,13.9,T,8
NTLS,03/03/2014,15:29:05.005,13.88,T,3,13.89,T,1
NTLS,03/03/2014,15:29:05.005,13.88,T,3,13.89,T,2
NTLS,03/03/2014,15:29:05.005,13.88,T,3,13.89,T,3
NTLS,03/03/2014,15:29:05.005,13.88,T,3,13.89,T,4
NTLS,03/03/2014,15:29:05.005,13.88,T,3,13.89,T,5
NTLS,03/03/2014,15:29:05.006,13.88,T,3,13.89,T,6
NTLS,03/03/2014,15:29:05.006,13.88,T,3,13.89,T,7
NTLS,03/03/2014,15:29:05.007,13.88,T,3,13.89,T,8
NTLS,03/03/2014,15:29:05.007,13.88,T,3,13.89,T,12
NTLS,03/03/2014,15:29:05.012,13.88,T,3,13.89,T,11
NTLS,03/03/2014,15:29:05.026,13.88,T,3,13.89,T,10
NTLS,03/03/2014,15:29:05.106,13.88,T,3,13.89,T,9
NTLS,03/03/2014,15:29:05.157,13.88,T,3,13.89,T,8
NTLS,03/03/2014,15:29:08.495,13.88,T,2,13.89,T,8
NTLS,03/03/2014,15:29:16.438,13.88,T,2,13.89,T,9
NTLS,03/03/2014,15:29:16.470,13.88,T,2,13.89,T,10
NTLS,03/03/2014,15:29:22.008,13.88,T,2,13.89,T,11
NTLS,03/03/2014,15:29:30.230,13.87,T,4,13.89,T,11
NTLS,03/03/2014,15:29:30.230,13.87,T,4,13.88,T,1
NTLS,03/03/2014,15:29:31.229,13.87,T,4,13.88,T,3
NTLS,03/03/2014,15:29:31.271,13.87,T,5,13.88,T,3
NTLS,03/03/2014,15:29:31.271,13.87,T,6,13.88,T,3
NTLS,03/03/2014,15:29:34.529,13.87,T,5,13.88,T,3
NTLS,03/03/2014,15:29:39.277,13.87,T,4,13.88,T,3
NTLS,03/03/2014,15:29:39.278,13.87,T,4,13.88,T,2
NTLS,03/03/2014,15:29:39.278,13.87,T,5,13.88,T,2
NTLS,03/03/2014,15:29:39.278,13.87,T,6,13.88,T,2
NTLS,03/03/2014,15:29:39.278,13.87,T,6,13.88,T,1
NTLS,03/03/2014,15:29:39.279,13.87,T,5,13.88,T,1
NTLS,03/03/2014,15:29:39.444,13.87,T,5,13.88,K,1
NTLS,03/03/2014,15:29:39.444,13.87,T,6,13.88,K,1
NTLS,03/03/2014,15:29:39.444,13.87,T,7,13.88,K,1
NTLS,03/03/2014,15:29:39.444,13.87,T,8,13.88,K,1
NTLS,03/03/2014,15:29:39.444,13.87,T,8,13.89,T,6
NTLS,03/03/2014,15:29:39.444,13.87,T,9,13.89,T,6
NTLS,03/03/2014,15:29:39.444,13.88,T,1,13.89,T,6
NTLS,03/03/2014,15:29:39.444,13.88,T,2,13.89,T,6
NTLS,03/03/2014,15:29:39.444,13.88,T,3,13.89,T,6
NTLS,03/03/2014,15:29:39.444,13.88,T,4,13.89,T,6
NTLS,03/03/2014,15:29:39.444,13.88,T,5,13.89,T,6
NTLS,03/03/2014,15:29:39.444,13.88,T,6,13.89,T,6
NTLS,03/03/2014,15:29:39.444,13.88,T,7,13.89,T,6
NTLS,03/03/2014,15:29:39.444,13.88,T,6,13.89,T,6
NTLS,03/03/2014,15:29:39.444,13.88,T,7,13.89,T,6
NTLS,03/03/2014,15:29:39.447,13.88,T,6,13.89,T,6
NTLS,03/03/2014,15:29:39.449,13.88,T,5,13.89,T,6
NTLS,03/03/2014,15:29:39.449,13.88,T,4,13.89,T,6
NTLS,03/03/2014,15:29:39.449,13.88,T,3,13.89,T,6
NTLS,03/03/2014,15:29:39.455,13.88,T,2,13.89,T,6
NTLS,03/03/2014,15:29:39.455,13.88,T,1,13.89,T,6
NTLS,03/03/2014,15:29:39.455,13.88,K,2,13.89,T,6
NTLS,03/03/2014,15:29:39.455,13.88,K,1,13.89,T,6
NTLS,03/03/2014,15:29:39.549,13.87,T,5,13.89,T,6
NTLS,03/03/2014,15:29:39.551,13.87,T,5,13.88,Z,1
NTLS,03/03/2014,15:29:40.925,13.87,T,5,13.89,T,8
NTLS,03/03/2014,15:29:40.926,13.87,T,6,13.89,T,8
NTLS,03/03/2014,15:29:40.926,13.88,Z,1,13.89,T,8
NTLS,03/03/2014,15:29:41.035,13.88,T,2,13.89,T,8
NTLS,03/03/2014,15:29:41.035,13.88,T,1,13.89,T,8
NTLS,03/03/2014,15:29:41.035,13.87,T,5,13.89,T,8
NTLS,03/03/2014,15:29:41.035,13.87,T,5,13.89,T,9
NTLS,03/03/2014,15:29:41.035,13.87,T,5,13.88,T,1
NTLS,03/03/2014,15:29:41.035,13.87,T,4,13.88,T,1
NTLS,03/03/2014,15:29:44.290,13.87,T,4,13.89,T,12
NTLS,03/03/2014,15:29:44.295,13.87,T,5,13.89,T,12
NTLS,03/03/2014,15:29:44.538,13.87,T,5,13.89,T,13
NTLS,03/03/2014,15:29:47.550,13.87,T,5,13.89,T,12
NTLS,03/03/2014,15:29:47.552,13.87,T,4,13.89,T,12
NTLS,03/03/2014,15:29:47.661,13.87,T,5,13.89,T,12
NTLS,03/03/2014,15:29:47.661,13.87,T,6,13.89,T,12
NTLS,03/03/2014,15:29:48.564,13.87,T,5,13.89,T,12
NTLS,03/03/2014,15:29:49.889,13.87,T,6,13.89,T,12
NTLS,03/03/2014,15:29:51.515,13.87,T,5,13.89,T,12
NTLS,03/03/2014,15:29:51.515,13.87,T,4,13.89,T,12
NTLS,03/03/2014,15:29:55.383,13.87,T,4,13.89,T,8
NTLS,03/03/2014,15:29:58.474,13.87,T,4,13.89,T,4
NTLS,03/03/2014,15:29:58.508,13.87,T,4,13.89,T,5
NTLS,03/03/2014,15:30:06.124,13.87,T,4,13.89,T,6
NTLS,03/03/2014,15:30:06.600,13.87,T,4,13.89,T,5
NTLS,03/03/2014,15:30:11.627,13.87,T,4,13.88,T,1
NTLS,03/03/2014,15:30:11.627,13.87,T,4,13.88,T,2
NTLS,03/03/2014,15:30:11.638,13.87,T,4,13.88,T,5
NTLS,03/03/2014,15:30:12.800,13.87,T,5,13.88,T,5
NTLS,03/03/2014,15:30:15.583,13.87,T,5,13.88,T,4
NTLS,03/03/2014,15:30:15.583,13.87,T,6,13.88,T,4
NTLS,03/03/2014,15:30:15.583,13.87,T,5,13.88,T,4
NTLS,03/03/2014,15:30:15.583,13.87,T,7,13.88,T,4
NTLS,03/03/2014,15:30:17.283,13.87,T,5,13.88,T,4
NTLS,03/03/2014,15:30:17.283,13.87,T,5,13.88,T,5
NTLS,03/03/2014,15:30:19.517,13.87,T,5,13.88,T,4
NTLS,03/03/2014,15:30:19.828,13.87,T,5,13.88,T,5
NTLS,03/03/2014,15:30:25.012,13.87,T,5,13.88,T,6
NTLS,03/03/2014,15:30:26.630,13.87,T,5,13.88,T,7
NTLS,03/03/2014,15:30:30.168,13.87,T,5,13.88,T,8
NTLS,03/03/2014,15:30:30.230,13.87,T,5,13.88,T,12
NTLS,03/03/2014,15:30:38.136,13.87,T,5,13.88,T,11
NTLS,03/03/2014,15:30:41.629,13.87,T,5,13.88,T,10
NTLS,03/03/2014,15:30:50.574,13.87,T,5,13.88,T,11
NTLS,03/03/2014,15:30:56.618,13.87,T,5,13.88,T,12
NTLS,03/03/2014,15:30:56.711,13.87,T,5,13.88,T,13
NTLS,03/03/2014,15:30:58.709,13.87,T,5,13.88,T,12
NTLS,03/03/2014,15:31:00.255,13.87,T,5,13.88,T,11
NTLS,03/03/2014,15:31:04.278,13.87,T,5,13.88,T,12
NTLS,03/03/2014,15:31:11.618,13.87,T,5,13.88,T,11
NTLS,03/03/2014,15:31:17.283,13.87,T,5,13.88,T,10
NTLS,03/03/2014,15:31:27.004,13.87,T,5,13.88,T,11
NTLS,03/03/2014,15:31:34.906,13.87,T,6,13.88,T,11
NTLS,03/03/2014,15:31:35.174,13.87,T,5,13.88,T,11
NTLS,03/03/2014,15:31:35.174,13.87,T,5,13.88,T,12
NTLS,03/03/2014,15:31:37.008,13.87,T,5,13.88,T,14
NTLS,03/03/2014,15:31:41.621,13.87,T,5,13.88,T,13
NTLS,03/03/2014,15:31:44.800,13.87,T,5,13.88,T,12
NTLS,03/03/2014,15:31:45.582,13.87,T,6,13.88,T,12
NTLS,03/03/2014,15:31:45.582,13.87,T,5,13.88,T,12
NTLS,03/03/2014,15:31:57.001,13.87,T,5,13.88,T,13
NTLS,03/03/2014,15:32:11.623,13.87,T,5,13.88,T,12
NTLS,03/03/2014,15:32:11.631,13.87,T,5,13.88,T,10
NTLS,03/03/2014,15:32:13.249,13.87,T,6,13.88,T,10
NTLS,03/03/2014,15:32:13.249,13.87,T,8,13.88,T,10
NTLS,03/03/2014,15:32:13.263,13.87,T,8,13.88,T,12
NTLS,03/03/2014,15:32:13.275,13.87,T,8,13.88,T,14
NTLS,03/03/2014,15:32:16.506,13.87,T,6,13.88,T,14
NTLS,03/03/2014,15:32:27.004,13.87,T,6,13.88,T,15
NTLS,03/03/2014,15:32:34.769,13.87,T,7,13.88,T,15
NTLS,03/03/2014,15:32:38.393,13.87,T,7,13.88,T,16
NTLS,03/03/2014,15:32:38.393,13.87,T,7,13.88,T,17
NTLS,03/03/2014,15:32:39.564,13.87,T,7,13.88,T,18
NTLS,03/03/2014,15:32:39.955,13.87,T,7,13.88,T,17
NTLS,03/03/2014,15:32:40.671,13.87,T,7,13.88,T,18
NTLS,03/03/2014,15:32:40.672,13.87,T,7,13.88,T,17
NTLS,03/03/2014,15:32:40.673,13.87,T,7,13.88,T,18
NTLS,03/03/2014,15:32:40.675,13.87,T,7,13.88,T,17
NTLS,03/03/2014,15:32:43.958,13.87,T,7,13.88,T,16
NTLS,03/03/2014,15:32:45.958,13.87,T,6,13.88,T,16
NTLS,03/03/2014,15:32:46.013,13.87,T,5,13.88,T,16
NTLS,03/03/2014,15:32:51.585,13.87,T,5,13.88,T,17
NTLS,03/03/2014,15:32:51.585,13.87,T,3,13.88,T,17
NTLS,03/03/2014,15:32:51.585,13.87,T,2,13.88,T,17
NTLS,03/03/2014,15:32:51.585,13.87,T,1,13.88,T,17
NTLS,03/03/2014,15:32:51.585,13.87,K,1,13.88,T,17
NTLS,03/03/2014,15:32:51.585,13.87,K,1,13.88,T,18
NTLS,03/03/2014,15:32:51.589,13.87,K,1,13.88,T,17
NTLS,03/03/2014,15:32:51.589,13.87,K,1,13.88,T,16
NTLS,03/03/2014,15:32:53.312,13.87,K,1,13.88,T,17
NTLS,03/03/2014,15:32:53.312,13.87,K,1,13.88,T,19
NTLS,03/03/2014,15:32:53.312,13.87,K,1,13.88,T,20
NTLS,03/03/2014,15:32:53.312,13.86,P,3,13.88,T,20
NTLS,03/03/2014,15:32:53.312,13.86,P,3,13.88,T,22
NTLS,03/03/2014,15:32:53.312,13.86,P,3,13.88,T,24
NTLS,03/03/2014,15:32:53.312,13.86,P,3,13.88,T,25
NTLS,03/03/2014,15:32:53.312,13.86,P,3,13.88,T,23
NTLS,03/03/2014,15:32:53.312,13.86,P,3,13.88,T,22
NTLS,03/03/2014,15:32:53.312,13.86,P,3,13.87,T,1
NTLS,03/03/2014,15:32:53.312,13.86,P,3,13.87,T,2
NTLS,03/03/2014,15:32:53.312,13.86,P,3,13.87,T,3
NTLS,03/03/2014,15:32:53.312,13.86,P,3,13.87,T,4
NTLS,03/03/2014,15:32:53.312,13.86,P,3,13.87,T,5
NTLS,03/03/2014,15:32:53.312,13.86,P,3,13.87,T,7
NTLS,03/03/2014,15:32:53.312,13.86,P,3,13.87,T,8
NTLS,03/03/2014,15:32:53.312,13.86,P,3,13.87,T,10
NTLS,03/03/2014,15:32:53.312,13.86,P,3,13.87,T,8
NTLS,03/03/2014,15:32:53.315,13.86,P,3,13.87,T,9
NTLS,03/03/2014,15:32:53.320,13.86,P,3,13.87,T,8
NTLS,03/03/2014,15:32:53.326,13.86,P,3,13.87,T,11
NTLS,03/03/2014,15:32:53.340,13.86,P,3,13.87,T,10
NTLS,03/03/2014,15:32:53.348,13.86,P,3,13.87,T,11
NTLS,03/03/2014,15:32:53.366,13.86,P,3,13.87,T,13
NTLS,03/03/2014,15:32:53.372,13.86,P,3,13.87,T,11
NTLS,03/03/2014,15:32:53.461,13.86,P,3,13.87,T,10
NTLS,03/03/2014,15:32:53.461,13.86,P,3,13.87,T,9
NTLS,03/03/2014,15:32:53.521,13.86,P,3,13.87,T,8
NTLS,03/03/2014,15:32:53.705,13.86,P,3,13.87,T,9
NTLS,03/03/2014,15:32:54.494,13.86,P,2,13.87,T,9
NTLS,03/03/2014,15:32:54.546,13.86,P,1,13.87,T,9
NTLS,03/03/2014,15:32:55.520,13.86,P,1,13.86,T,1
NTLS,03/03/2014,15:32:55.520,13.86,P,1,13.86,T,2
NTLS,03/03/2014,15:32:55.521,13.86,P,1,13.86,T,3
NTLS,03/03/2014,15:32:55.521,13.85,P,2,13.86,T,3
NTLS,03/03/2014,15:32:55.522,13.85,P,2,13.86,T,4
NTLS,03/03/2014,15:32:55.522,13.85,P,2,13.86,T,5
NTLS,03/03/2014,15:32:55.522,13.85,P,2,13.86,T,6
NTLS,03/03/2014,15:32:55.522,13.85,P,2,13.86,T,7
NTLS,03/03/2014,15:32:55.522,13.82,T,2,13.86,T,7
NTLS,03/03/2014,15:32:55.522,13.82,T,2,13.85,T,1
NTLS,03/03/2014,15:32:55.522,13.82,T,2,13.85,T,2
NTLS,03/03/2014,15:32:55.522,13.82,T,2,13.85,T,3
NTLS,03/03/2014,15:32:55.522,13.82,T,2,13.85,T,4
NTLS,03/03/2014,15:32:55.525,13.82,T,4,13.85,T,4
NTLS,03/03/2014,15:32:55.526,13.82,T,4,13.85,T,5
NTLS,03/03/2014,15:32:55.527,13.82,T,5,13.85,T,5
NTLS,03/03/2014,15:32:55.530,13.82,T,6,13.85,T,5
NTLS,03/03/2014,15:32:55.537,13.82,T,6,13.85,T,7
NTLS,03/03/2014,15:32:55.630,13.82,T,6,13.85,T,6
NTLS,03/03/2014,15:32:55.670,13.82,T,6,13.85,T,5
NTLS,03/03/2014,15:32:56.931,13.82,T,6,13.85,T,6
NTLS,03/03/2014,15:32:56.945,13.82,T,6,13.85,T,5
NTLS,03/03/2014,15:33:00.010,13.82,T,6,13.85,T,6
NTLS,03/03/2014,15:33:02.831,13.82,T,6,13.85,T,7
NTLS,03/03/2014,15:33:03.673,13.82,T,6,13.84,T,2
NTLS,03/03/2014,15:33:03.673,13.82,T,6,13.84,T,4
NTLS,03/03/2014,15:33:03.678,13.82,T,5,13.84,T,4
NTLS,03/03/2014,15:33:03.678,13.82,T,3,13.84,T,4
NTLS,03/03/2014,15:33:03.680,13.82,T,3,13.84,T,5
NTLS,03/03/2014,15:33:03.686,13.82,T,3,13.84,T,6
NTLS,03/03/2014,15:33:03.717,13.82,T,3,13.84,T,7
NTLS,03/03/2014,15:33:04.009,13.82,T,1,13.84,T,7
NTLS,03/03/2014,15:33:10.856,13.82,Y,2,13.84,T,7
NTLS,03/03/2014,15:33:19.525,13.82,Y,2,13.83,P,1
NTLS,03/03/2014,15:33:19.531,13.82,K,1,13.83,P,1
NTLS,03/03/2014,15:33:19.557,13.83,T,1,13.83,P,1
NTLS,03/03/2014,15:33:19.557,13.83,T,2,13.83,P,1
NTLS,03/03/2014,15:33:19.558,13.83,T,2,13.84,T,5
NTLS,03/03/2014,15:33:19.650,13.83,T,1,13.84,T,5
NTLS,03/03/2014,15:33:19.660,13.83,Z,1,13.84,T,5
NTLS,03/03/2014,15:33:19.662,13.82,P,1,13.84,T,5
NTLS,03/03/2014,15:33:19.662,13.82,P,1,13.84,T,7
NTLS,03/03/2014,15:33:19.712,13.82,Z,1,13.84,T,7
NTLS,03/03/2014,15:33:19.712,13.81,T,2,13.84,T,7
NTLS,03/03/2014,15:33:19.712,13.82,Z,1,13.84,T,7
NTLS,03/03/2014,15:33:19.713,13.81,T,2,13.84,T,7
NTLS,03/03/2014,15:33:19.717,13.81,T,3,13.84,T,7
NTLS,03/03/2014,15:33:19.719,13.81,T,2,13.84,T,7
NTLS,03/03/2014,15:33:19.724,13.81,T,3,13.84,T,7
NTLS,03/03/2014,15:33:20.615,13.81,T,5,13.84,T,7
NTLS,03/03/2014,15:33:24.245,13.81,T,5,13.84,T,6
NTLS,03/03/2014,15:33:28.443,13.81,T,4,13.84,T,6
NTLS,03/03/2014,15:33:31.375,13.81,T,4,13.84,T,7
NTLS,03/03/2014,15:33:31.400,13.81,T,4,13.84,T,9
NTLS,03/03/2014,15:33:47.474,13.81,T,4,13.84,T,7
NTLS,03/03/2014,15:33:47.477,13.81,T,5,13.84,T,7
NTLS,03/03/2014,15:33:47.477,13.81,T,7,13.84,T,7
NTLS,03/03/2014,15:33:50.734,13.81,T,5,13.84,T,7
NTLS,03/03/2014,15:33:57.527,13.81,T,5,13.84,T,8
NTLS,03/03/2014,15:34:00.752,13.82,T,1,13.84,T,8
NTLS,03/03/2014,15:34:00.752,13.81,T,5,13.84,T,8
NTLS,03/03/2014,15:34:00.757,13.81,T,6,13.84,T,8
NTLS,03/03/2014,15:34:00.757,13.81,T,8,13.84,T,8
NTLS,03/03/2014,15:34:00.759,13.81,T,7,13.84,T,8
NTLS,03/03/2014,15:34:00.759,13.82,J,2,13.84,T,8
NTLS,03/03/2014,15:34:00.787,13.81,T,7,13.84,T,8
NTLS,03/03/2014,15:34:00.791,13.81,T,8,13.84,T,8
NTLS,03/03/2014,15:34:00.793,13.81,T,7,13.84,T,8
NTLS,03/03/2014,15:34:04.013,13.81,T,5,13.84,T,8
NTLS,03/03/2014,15:34:08.250,13.81,T,7,13.84,T,8
NTLS,03/03/2014,15:34:11.506,13.81,T,5,13.84,T,8
NTLS,03/03/2014,15:34:14.578,13.81,T,4,13.84,T,8
NTLS,03/03/2014,15:34:16.137,13.81,T,4,13.84,T,7
NTLS,03/03/2014,15:34:26.191,13.81,T,4,13.84,T,9
NTLS,03/03/2014,15:34:32.943,13.83,T,3,13.84,T,9
NTLS,03/03/2014,15:34:32.945,13.83,T,3,13.84,T,8
NTLS,03/03/2014,15:34:32.946,13.83,T,4,13.84,T,8
NTLS,03/03/2014,15:34:32.948,13.83,T,4,13.84,T,6
NTLS,03/03/2014,15:34:32.949,13.83,T,4,13.84,T,4
NTLS,03/03/2014,15:34:33.198,13.83,T,4,13.84,T,8
NTLS,03/03/2014,15:34:33.198,13.83,T,4,13.84,T,10
NTLS,03/03/2014,15:34:36.201,13.83,T,4,13.84,T,11
NTLS,03/03/2014,15:34:37.485,13.83,T,6,13.84,T,11
NTLS,03/03/2014,15:34:37.487,13.83,T,6,13.84,T,10
NTLS,03/03/2014,15:34:37.487,13.83,T,6,13.84,T,8
NTLS,03/03/2014,15:34:40.798,13.83,T,6,13.84,T,9
NTLS,03/03/2014,15:34:40.798,13.83,T,6,13.84,T,11
NTLS,03/03/2014,15:34:44.054,13.83,T,6,13.84,T,9
NTLS,03/03/2014,15:34:44.423,13.83,T,7,13.84,T,9
NTLS,03/03/2014,15:34:46.774,13.83,T,7,13.84,T,7
NTLS,03/03/2014,15:34:46.774,13.83,T,7,13.84,T,6
NTLS,03/03/2014,15:34:46.775,13.83,T,7,13.84,T,5
NTLS,03/03/2014,15:34:46.775,13.83,T,7,13.84,T,1
NTLS,03/03/2014,15:34:46.775,13.83,T,8,13.84,T,1
NTLS,03/03/2014,15:34:46.775,13.83,T,8,13.84,K,1
NTLS,03/03/2014,15:34:46.775,13.83,T,10,13.84,K,1
NTLS,03/03/2014,15:34:46.775,13.83,T,11,13.84,K,1
NTLS,03/03/2014,15:34:46.775,13.83,T,11,13.85,T,10
NTLS,03/03/2014,15:34:46.775,13.83,T,12,13.85,T,10
NTLS,03/03/2014,15:34:46.775,13.83,T,13,13.85,T,10
NTLS,03/03/2014,15:34:46.775,13.83,T,14,13.85,T,10
NTLS,03/03/2014,15:34:46.775,13.83,T,15,13.85,T,10
NTLS,03/03/2014,15:34:46.775,13.83,T,14,13.85,T,10
NTLS,03/03/2014,15:34:46.775,13.83,T,13,13.85,T,10
NTLS,03/03/2014,15:34:46.775,13.84,T,1,13.85,T,10
NTLS,03/03/2014,15:34:46.775,13.84,T,2,13.85,T,10
NTLS,03/03/2014,15:34:46.775,13.84,T,3,13.85,T,10
NTLS,03/03/2014,15:34:46.775,13.84,T,4,13.85,T,10
NTLS,03/03/2014,15:34:46.775,13.84,T,5,13.85,T,10
NTLS,03/03/2014,15:34:46.775,13.84,T,6,13.85,T,10
NTLS,03/03/2014,15:34:46.775,13.84,T,7,13.85,T,10
NTLS,03/03/2014,15:34:46.775,13.84,T,6,13.85,T,10
NTLS,03/03/2014,15:34:46.775,13.84,T,6,13.85,T,9
NTLS,03/03/2014,15:34:46.776,13.84,T,5,13.85,T,9
NTLS,03/03/2014,15:34:46.776,13.84,T,5,13.85,T,6
NTLS,03/03/2014,15:34:46.781,13.84,T,4,13.85,T,6
NTLS,03/03/2014,15:34:46.784,13.84,T,4,13.85,T,4
NTLS,03/03/2014,15:34:46.816,13.84,T,4,13.85,T,3
NTLS,03/03/2014,15:34:46.816,13.84,T,4,13.85,T,2
NTLS,03/03/2014,15:34:46.833,13.84,T,4,13.85,T,1
NTLS,03/03/2014,15:34:46.833,13.84,T,4,13.85,Y,1
NTLS,03/03/2014,15:34:46.833,13.84,T,4,13.86,T,9
NTLS,03/03/2014,15:34:46.834,13.84,T,4,13.86,T,6
NTLS,03/03/2014,15:34:46.835,13.84,T,4,13.86,T,7
NTLS,03/03/2014,15:34:46.838,13.84,T,4,13.85,Y,1
NTLS,03/03/2014,15:34:46.840,13.84,T,4,13.86,T,7
NTLS,03/03/2014,15:34:46.845,13.84,T,4,13.85,Y,1
NTLS,03/03/2014,15:34:46.850,13.84,T,4,13.86,T,7
NTLS,03/03/2014,15:34:46.861,13.84,T,4,13.86,T,6
NTLS,03/03/2014,15:34:46.869,13.84,T,3,13.86,T,6
NTLS,03/03/2014,15:34:46.871,13.84,T,3,13.86,T,7
NTLS,03/03/2014,15:34:46.879,13.84,T,2,13.86,T,7
NTLS,03/03/2014,15:34:46.930,13.84,T,1,13.86,T,7
NTLS,03/03/2014,15:34:46.930,13.84,Y,2,13.86,T,7
NTLS,03/03/2014,15:34:46.939,13.84,Y,2,13.86,T,8
NTLS,03/03/2014,15:34:46.956,13.84,Y,2,13.86,T,9
NTLS,03/03/2014,15:34:48.189,13.84,Y,2,13.85,T,1
NTLS,03/03/2014,15:34:48.189,13.84,Y,2,13.85,T,2
NTLS,03/03/2014,15:34:48.194,13.84,J,1,13.85,T,2
NTLS,03/03/2014,15:34:48.194,13.83,T,12,13.85,T,2
NTLS,03/03/2014,15:34:53.455,13.83,T,11,13.85,T,2
NTLS,03/03/2014,15:34:53.457,13.83,T,10,13.85,T,2
NTLS,03/03/2014,15:34:53.457,13.83,T,10,13.85,T,1
NTLS,03/03/2014,15:34:53.457,13.83,T,10,13.86,T,9
NTLS,03/03/2014,15:34:53.457,13.84,T,1,13.86,T,9
NTLS,03/03/2014,15:34:53.457,13.84,T,2,13.86,T,9
NTLS,03/03/2014,15:34:53.457,13.84,T,3,13.86,T,9
NTLS,03/03/2014,15:34:53.457,13.84,T,4,13.86,T,9
NTLS,03/03/2014,15:34:53.457,13.84,T,5,13.86,T,9
NTLS,03/03/2014,15:34:53.463,13.84,T,5,13.86,T,8
NTLS,03/03/2014,15:34:53.465,13.84,T,5,13.86,T,7
NTLS,03/03/2014,15:34:53.477,13.84,T,5,13.86,T,6
NTLS,03/03/2014,15:34:53.548,13.84,T,4,13.86,T,6
NTLS,03/03/2014,15:34:53.550,13.84,T,4,13.86,T,7
NTLS,03/03/2014,15:34:53.558,13.84,T,3,13.86,T,7
NTLS,03/03/2014,15:34:53.608,13.84,T,2,13.86,T,7
NTLS,03/03/2014,15:34:54.327,13.84,T,1,13.86,T,7
NTLS,03/03/2014,15:34:54.327,13.84,T,1,13.86,T,5
NTLS,03/03/2014,15:34:54.328,13.84,T,1,13.86,T,8
NTLS,03/03/2014,15:34:54.843,13.84,T,2,13.86,T,8
NTLS,03/03/2014,15:34:57.020,13.84,T,2,13.85,P,1
NTLS,03/03/2014,15:34:57.026,13.84,T,1,13.85,P,1
NTLS,03/03/2014,15:35:08.489,13.84,T,2,13.85,P,1
NTLS,03/03/2014,15:35:09.122,13.84,T,3,13.85,P,1
NTLS,03/03/2014,15:35:09.122,13.84,T,4,13.85,P,1
NTLS,03/03/2014,15:35:09.122,13.84,T,6,13.85,P,1
NTLS,03/03/2014,15:35:09.122,13.84,T,7,13.85,P,1
NTLS,03/03/2014,15:35:09.122,13.84,T,8,13.85,P,1
NTLS,03/03/2014,15:35:09.122,13.84,T,9,13.85,P,1
NTLS,03/03/2014,15:35:09.122,13.84,T,10,13.85,P,1
NTLS,03/03/2014,15:35:09.122,13.84,T,11,13.85,P,1
NTLS,03/03/2014,15:35:09.123,13.84,T,10,13.85,P,1
NTLS,03/03/2014,15:35:09.123,13.85,T,1,13.85,P,1
NTLS,03/03/2014,15:35:09.123,13.85,T,2,13.85,P,1
NTLS,03/03/2014,15:35:09.123,13.85,T,3,13.85,P,1
NTLS,03/03/2014,15:35:09.123,13.85,T,4,13.85,P,1
NTLS,03/03/2014,15:35:09.123,13.85,T,5,13.85,P,1
NTLS,03/03/2014,15:35:09.123,13.85,T,6,13.85,P,1
NTLS,03/03/2014,15:35:09.123,13.85,T,5,13.85,P,1
NTLS,03/03/2014,15:35:09.123,13.85,T,5,13.85,D,1
NTLS,03/03/2014,15:35:09.126,13.85,T,4,13.85,D,1
NTLS,03/03/2014,15:35:09.126,13.85,T,3,13.85,D,1
NTLS,03/03/2014,15:35:09.161,13.85,T,3,13.86,Z,4
NTLS,03/03/2014,15:35:09.216,13.85,T,2,13.86,Z,4
NTLS,03/03/2014,15:35:09.226,13.85,T,1,13.86,Z,4
NTLS,03/03/2014,15:35:09.276,13.85,Z,6,13.86,Z,4
NTLS,03/03/2014,15:35:10.027,13.85,J,1,13.86,Z,4
NTLS,03/03/2014,15:35:10.027,13.84,T,5,13.86,Z,4
